index,random,reversed,almost,sorted
78681,39812,12382,76296,76299
78682,46482,12382,76299,76299
78683,91955,12381,76299,76300
78684,29480,12380,76300,76302
78685,87305,12380,76302,76302
78686,86448,12380,76302,76303
78687,83112,12379,76303,76304
78688,71706,12377,76304,76305
78689,95143,12376,76305,76305
78690,25665,12375,76305,76306
78691,15335,12375,76306,76306
78692,57150,12374,76306,76307
78693,52342,12373,76307,76307
78694,97669,12372,76307,76309
78695,77086,12372,76309,76309
78696,13808,12371,76309,76310
78697,26614,12370,76310,76313
78698,31761,12370,76313,76315
78699,57532,12369,76315,76319
78700,75571,12367,76319,76320
78701,11815,12366,76320,76320
78702,20892,12360,76320,76322
78703,40829,12360,76322,76323
78704,95112,12360,76323,76324
78705,16627,12359,76324,76325
78706,10874,12358,76325,76327
78707,58407,12355,76327,76329
78708,93090,12353,76329,76330
78709,74942,12352,76330,76330
78710,17503,12352,76330,76330
78711,39130,12351,76330,76330
78712,75416,12350,76330,76331
78713,40828,12348,76331,76331
78714,88240,12345,76331,76331
78715,3883,12344,76331,76333
78716,71611,12344,76333,76333
78717,44687,12343,76333,76337
78718,80041,12343,76337,76338
78719,66887,12342,76338,76339
78720,26395,12341,76339,76341
78721,50582,12340,76341,76341
78722,64957,12340,76341,76341
78723,28278,12340,76341,76341
78724,79722,12339,76341,76343
78725,15531,12339,76343,76348
78726,56892,12338,76348,76348
78727,54317,12338,76348,76348
78728,66729,12337,76348,76348
78729,68250,12335,76348,76349
78730,37899,12335,76349,76350
78731,16917,12335,76350,76350
78732,31635,12333,76350,76350
78733,24690,12333,76350,76350
78734,61237,12333,76350,76350
78735,62222,12333,76350,76351
78736,21067,12333,76351,76352
78737,93835,12333,76352,76353
78738,54659,12331,76353,76354
78739,37206,12330,76354,76354
78740,40840,12330,76354,76357
78741,49535,12328,76357,76358
78742,97072,12327,76358,76358
78743,19851,12325,76358,76358
78744,87672,12325,76358,76359
78745,52541,12325,76359,76359
78746,89960,12323,76359,76359
78747,75359,12323,76359,76360
78748,27690,12322,76360,76361
78749,70440,12322,76361,76362
78750,96001,12321,76362,76364
78751,90794,12316,76364,76365
78752,47853,12316,76365,76367
78753,87644,12316,76367,76369
78754,91984,12315,76369,76369
78755,72529,12315,76369,76370
78756,67521,12314,76370,76370
78757,81298,12312,76370,76371
78758,69043,12307,76371,76372
78759,76506,12307,76372,76372
78760,95282,12307,76372,76372
78761,43153,12307,76372,76374
78762,37603,12306,76374,76374
78763,24297,12306,76374,76377
78764,56737,12304,76377,76377
78765,22566,12304,76377,76380
78766,61182,12304,76380,76380
78767,67238,12303,76380,76382
78768,13085,12302,76382,76382
78769,99232,12301,76382,76383
78770,99890,12301,76383,76384
78771,59301,12300,76384,76384
78772,96127,12296,76384,76385
78773,77992,12295,76385,76387
78774,65693,12291,76387,76387
78775,1232,12290,76387,76388
78776,44902,12290,76388,76390
78777,37752,12289,76390,76390
78778,30860,12288,76390,76392
78779,23920,12287,76392,76394
78780,13691,12285,76394,76395
78781,84320,12284,76395,76396
78782,35541,12283,76396,76396
78783,19034,12282,76396,76397
78784,66272,12282,76397,76401
78785,98791,12282,76401,76402
78786,66203,12280,76402,76402
78787,20901,12278,76402,76405
78788,81362,12278,76405,76406
78789,46530,12277,76406,76408
78790,62782,12276,76408,76408
78791,39853,12272,76408,76410
78792,9136,12271,76410,76410
78793,79148,12271,76410,76411
78794,8751,12268,76411,76411
78795,20,12266,76411,76412
78796,84177,12265,76412,76412
78797,22741,12263,76412,76412
78798,6477,12263,76412,76418
78799,14541,12262,76418,76421
78800,9876,12261,76421,76424
78801,78902,12260,76424,76424
78802,34341,12260,76424,76428
78803,2017,12259,76428,76428
78804,68072,12258,76428,76430
78805,9026,12258,76430,76431
78806,10858,12257,76431,76432
78807,4099,12256,76432,76432
78808,18476,12255,76432,76433
78809,65730,12255,76433,76434
78810,37277,12255,76434,76435
78811,75611,12254,76435,76436
78812,44114,12254,76436,76437
78813,5148,12253,76437,76438
78814,98966,12252,76438,76438
78815,74633,12251,76438,76440
78816,74276,12248,76440,76442
78817,78771,12247,76442,76443
78818,35251,12244,76443,76444
78819,73250,12243,76444,76444
78820,38949,12241,76444,76445
78821,93057,12240,76445,76445
78822,71786,12240,76445,76445
78823,76645,12240,76445,76445
78824,94263,12238,76445,76446
78825,53424,12236,76446,76447
78826,20100,12234,76447,76447
78827,51322,12234,76447,76448
78828,80428,12229,76448,76449
78829,10426,12228,76449,76451
78830,32506,12227,76451,76453
78831,87323,12227,76453,76454
78832,19690,12227,76454,76455
78833,25124,12226,76455,76456
78834,18111,12226,76456,76456
78835,19221,12226,76456,76457
78836,58612,12224,76457,76458
78837,7333,12224,76458,76460
78838,4882,12224,76460,76462
78839,10531,12223,76462,76463
78840,99218,12223,76463,76463
78841,95358,12223,76463,76463
78842,10672,12221,76463,76465
78843,94262,12220,76465,76466
78844,70554,12216,76466,76466
78845,89057,12214,76466,76468
78846,23636,12214,76468,76468
78847,54666,12213,76468,76468
78848,70430,12212,76468,76470
78849,64785,12210,76470,76471
78850,65928,12210,76471,76472
78851,79946,12209,76472,76472
78852,52053,12208,76472,76474
78853,75577,12207,76474,76476
78854,86035,12207,76476,76476
78855,10697,12207,76476,76477
78856,70186,12205,76477,76477
78857,44646,12204,76477,76477
78858,56136,12203,76477,76478
78859,9424,12202,76478,76478
78860,44933,12202,76478,76478
78861,94749,12202,76478,76478
78862,24862,12199,76478,76479
78863,90383,12197,76479,76479
78864,77566,12196,76479,76488
78865,30683,12196,76488,76489
78866,29483,12194,76489,76491
78867,89109,12193,76491,76491
78868,89215,12192,76491,76492
78869,73131,12190,76492,76493
78870,60374,12189,76493,76494
78871,58802,12188,76494,76497
78872,43939,12182,76497,76497
78873,21871,12179,76497,76498
78874,58845,12178,76498,76498
78875,92628,12177,76498,76498
78876,38145,12176,76498,76500
78877,72398,12176,76500,76502
78878,39624,12172,76502,76502
78879,31453,12169,76502,76503
78880,72140,12168,76503,76504
78881,81799,12167,76504,76504
78882,59291,12166,76504,76505
78883,10431,12165,76505,76505
78884,42886,12163,76505,76506
78885,36650,12162,76506,76506
78886,93557,12161,76506,76507
78887,21375,12160,76507,76507
78888,82776,12157,76507,76511
78889,15384,12156,76511,76511
78890,13851,12155,76511,76511
78891,2319,12155,76511,76512
78892,76444,12155,76512,76513
78893,22759,12155,76513,76514
78894,17040,12153,76514,76517
78895,78909,12153,76517,76519
78896,4034,12153,76519,76521
78897,90300,12153,76521,76522
78898,97835,12152,76522,76522
78899,59775,12152,76522,76523
78900,4385,12152,76523,76523
78901,92183,12150,76523,76524
78902,7244,12150,76524,76524
78903,87278,12150,76524,76525
78904,55549,12150,76525,76526
78905,82806,12149,76526,76527
78906,27572,12148,76527,76530
78907,32517,12148,76530,76530
78908,46996,12147,76530,76530
78909,85692,12146,76530,76531
78910,14838,12146,76531,76532
78911,89333,12145,76532,76533
78912,57626,12144,76533,76533
78913,18841,12138,76533,76533
78914,30646,12138,76533,76536
78915,21693,12138,76536,76538
78916,81018,12137,76538,76539
78917,20385,12137,76539,76539
78918,49048,12136,76539,76542
78919,83519,12135,76542,76542
78920,43293,12134,76542,76543
78921,12276,12134,76543,76544
78922,56450,12133,76544,76544
78923,17831,12133,76544,76546
78924,77921,12133,76546,76546
78925,92595,12130,76546,76547
78926,84299,12130,76547,76548
78927,66578,12129,76548,76548
78928,58884,12128,76548,76549
78929,26562,12127,76549,76551
78930,90955,12127,76551,76551
78931,67719,12125,76551,76551
78932,54332,12125,76551,76551
78933,74369,12125,76551,76557
78934,22071,12121,76557,76558
78935,35829,12120,76558,76560
78936,67128,12119,76560,76561
78937,36191,12119,76561,76562
78938,9279,12118,76562,76563
78939,44521,12117,76563,76564
78940,44032,12117,76564,76564
78941,36223,12117,76564,76566
78942,72066,12116,76566,76567
78943,36465,12111,76567,76567
78944,67483,12111,76567,76568
78945,70349,12110,76568,76570
78946,65654,12107,76570,76570
78947,95624,12107,76570,76572
78948,39644,12107,76572,76574
78949,37407,12106,76574,76574
78950,8675,12105,76574,76574
78951,84030,12105,76574,76575
78952,89257,12103,76575,76575
78953,48230,12103,76575,76576
78954,64321,12101,76576,76576
78955,37678,12101,76576,76576
78956,7339,12098,76576,76582
78957,47682,12098,76582,76582
78958,23503,12096,76582,76586
78959,11004,12094,76586,76586
78960,86891,12093,76586,76587
78961,95671,12093,76587,76587
78962,16401,12093,76587,76588
78963,3360,12092,76588,76588
78964,81680,12089,76588,76590
78965,58282,12088,76590,76590
78966,71428,12087,76590,76591
78967,23378,12086,76591,76592
78968,77117,12085,76592,76592
78969,30845,12084,76592,76592
78970,65244,12083,76592,76593
78971,40326,12077,76593,76593
78972,59473,12077,76593,76595
78973,74777,12075,76595,76597
78974,92331,12074,76597,76597
78975,59571,12073,76597,76599
78976,26530,12073,76599,76599
78977,32510,12072,76599,76599
78978,90515,12071,76599,76600
78979,8457,12070,76600,76600
78980,28827,12070,76600,76600
78981,35511,12069,76600,76601
78982,36183,12068,76601,76603
78983,89200,12067,76603,76604
78984,29360,12066,76604,76604
78985,32466,12066,76604,76606
78986,75447,12065,76606,76608
78987,53091,12065,76608,76609
78988,89331,12065,76609,76609
78989,62933,12063,76609,76610
78990,21038,12062,76610,76610
78991,96683,12060,76610,76611
78992,69716,12057,76611,76612
78993,38655,12056,76612,76612
78994,64438,12055,76612,76615
78995,41954,12053,76615,76617
78996,89272,12049,76617,76621
78997,92014,12048,76621,76621
78998,68913,12047,76621,76622
78999,39777,12047,76622,76623
79000,12068,12044,76623,76625
79001,87959,12043,76625,76627
79002,40031,12042,76627,76627
79003,96235,12040,76627,76627
79004,44439,12039,76627,76628
79005,10285,12038,76628,76629
79006,26535,12038,76629,76629
79007,79100,12035,76629,76630
79008,91227,12035,76630,76631
79009,20616,12034,76631,76631
79010,41965,12034,76631,76633
79011,50412,12034,76633,76633
79012,8377,12033,76633,76634
79013,49382,12033,76634,76639
79014,7527,12032,76639,76640
79015,91136,12028,76640,76640
79016,70168,12028,76640,76642
79017,9920,12026,76642,76642
79018,70854,12025,76642,76643
79019,20471,12023,76643,76644
79020,34291,12022,76644,76645
79021,29868,12022,76645,76646
79022,3110,12022,76646,76647
79023,35482,12018,76647,76649
79024,48054,12017,76649,76650
79025,24803,12017,76650,76650
79026,10846,12016,76650,76652
79027,70959,12016,76652,76653
79028,61034,12016,76653,76654
79029,84211,12015,76654,76654
79030,83032,12014,76654,76659
79031,8530,12014,76659,76659
79032,57550,12013,76659,76664
79033,63673,12013,76664,76665
79034,86105,12012,76665,76666
79035,79715,12011,76666,76667
79036,56726,12010,76667,76667
79037,43672,12009,76667,76668
79038,24620,12007,76668,76668
79039,32612,12006,76668,76669
79040,56640,12006,76669,76671
79041,48438,12002,76671,76672
79042,1477,12001,76672,76673
79043,78811,12001,76673,76674
79044,42538,12001,76674,76676
79045,89797,12001,76676,76679
79046,35389,12000,76679,76680
79047,83496,11998,76680,76680
79048,7063,11998,76680,76681
79049,91019,11998,76681,76682
79050,2136,11995,76682,76683
79051,87976,11994,76683,76683
79052,50709,11993,76683,76684
79053,63223,11988,76684,76684
79054,52796,11986,76684,76685
79055,87045,11985,76685,76687
79056,50965,11984,76687,76689
79057,77465,11983,76689,76690
79058,91558,11981,76690,76692
79059,63232,11981,76692,76692
79060,57907,11976,76692,76698
79061,2409,11975,76698,76698
79062,97395,11974,76698,76699
79063,80173,11974,76699,76699
79064,67783,11973,76699,76699
79065,98352,11972,76699,76699
79066,19270,11972,76699,76699
79067,1117,11971,76699,76700
79068,90778,11971,76700,76700
79069,22106,11970,76700,76701
79070,61812,11970,76701,76701
79071,78411,11970,76701,76704
79072,46129,11970,76704,76705
79073,48336,11970,76705,76708
79074,32776,11968,76708,76709
79075,97651,11967,76709,76710
79076,7785,11967,76710,76710
79077,13959,11967,76710,76711
79078,91563,11966,76711,76713
79079,96309,11965,76713,76717
79080,49011,11964,76717,76717
79081,57999,11964,76717,76717
79082,64956,11963,76717,76718
79083,43964,11963,76718,76719
79084,67068,11961,76719,76719
79085,32766,11958,76719,76721
79086,5854,11956,76721,76722
79087,14298,11953,76722,76724
79088,16166,11950,76724,76725
79089,60755,11949,76725,76726
79090,18865,11949,76726,76726
79091,53700,11948,76726,76727
79092,84150,11947,76727,76727
79093,30328,11947,76727,76729
79094,62493,11946,76729,76730
79095,41676,11941,76730,76730
79096,41968,11939,76730,76730
79097,81584,11936,76730,76731
79098,53643,11936,76731,76731
79099,18206,11935,76731,76732
79100,48038,11935,76732,76735
79101,3743,11934,76735,76738
79102,5460,11933,76738,76738
79103,68421,11932,76738,76740
79104,5787,11932,76740,76741
79105,22369,11929,76741,76742
79106,66605,11926,76742,76743
79107,83387,11925,76743,76743
79108,62444,11924,76743,76746
79109,9388,11923,76746,76748
79110,56110,11923,76748,76751
79111,4229,11921,76751,76751
79112,68769,11920,76751,76756
79113,99263,11920,76756,76757
79114,84727,11919,76757,76757
79115,43770,11917,76757,76758
79116,62065,11917,76758,76758
79117,38824,11915,76758,76759
79118,50350,11913,76759,76759
79119,54309,11911,76759,76761
79120,96471,11910,76761,76761
79121,10659,11909,76761,76762
79122,52423,11908,76762,76762
79123,7659,11905,76762,76763
79124,66922,11904,76763,76763
79125,46455,11902,76763,76763
79126,38195,11898,76763,76764
79127,34193,11897,76764,76764
79128,43784,11896,76764,76764
79129,6128,11895,76764,76765
79130,1146,11894,76765,76766
79131,1604,11892,76766,76766
79132,73201,11891,76766,76767
79133,30987,11891,76767,76768
79134,93524,11890,76768,76771
79135,16470,11888,76771,76772
79136,45988,11888,76772,76772
79137,59597,11887,76772,76773
79138,54289,11886,76773,76773
79139,51634,11885,76773,76774
79140,1602,11884,76774,76775
79141,19867,11884,76775,76779
79142,1662,11882,76779,76779
79143,20853,11881,76779,76780
79144,46236,11880,76780,76780
79145,36946,11879,76780,76781
79146,6690,11878,76781,76782
79147,48885,11878,76782,76782
79148,10420,11877,76782,76784
79149,69106,11875,76784,76786
79150,39165,11874,76786,76786
79151,48753,11874,76786,76786
79152,90438,11873,76786,76788
79153,7802,11873,76788,76788
79154,19552,11873,76788,76788
79155,13292,11870,76788,76789
79156,93156,11869,76789,76790
79157,70164,11868,76790,76791
79158,56802,11868,76791,76791
79159,56620,11861,76791,76792
79160,10691,11860,76792,76792
79161,59150,11859,76792,76794
79162,14347,11859,76794,76795
79163,52347,11855,76795,76796
79164,86709,11853,76796,76798
79165,3232,11852,76798,76798
79166,41432,11852,76798,76798
79167,40256,11849,76798,76798
79168,78100,11848,76798,76800
79169,49048,11844,76800,76803
79170,2556,11844,76803,76803
79171,57114,11843,76803,76803
79172,74963,11843,76803,76803
79173,75988,11843,76803,76803
79174,64238,11842,76803,76804
79175,4913,11841,76804,76806
79176,42046,11841,76806,76807
79177,20438,11841,76807,76809
79178,21520,11839,76809,76811
79179,71022,11836,76811,76812
79180,77158,11835,76812,76812
79181,78713,11831,76812,76814
79182,81815,11829,76814,76814
79183,22495,11828,76814,76814
79184,89486,11827,76814,76814
79185,48131,11827,76814,76817
79186,667,11825,76817,76819
79187,71506,11825,76819,76819
79188,48625,11821,76819,76820
79189,72713,11821,76820,76821
79190,93951,11820,76821,76822
79191,75321,11819,76822,76824
79192,78150,11819,76824,76825
79193,94934,11815,76825,76825
79194,18424,11812,76825,76830
79195,48277,11810,76830,76832
79196,84354,11809,76832,76832
79197,88593,11807,76832,76835
79198,3303,11801,76835,76836
79199,40125,11800,76836,76837
79200,75306,11798,76837,76837
79201,55451,11798,76837,76838
79202,55998,11797,76838,76839
79203,16816,11796,76839,76840
79204,12371,11796,76840,76841
79205,46091,11796,76841,76842
79206,33217,11795,76842,76843
79207,13828,11795,76843,76846
79208,78369,11794,76846,76847
79209,49653,11790,76847,76848
79210,12471,11790,76848,76848
79211,39603,11789,76848,76848
79212,46196,11789,76848,76849
79213,46989,11788,76849,76850
79214,79470,11786,76850,76850
79215,515,11784,76850,76851
79216,74164,11780,76851,76853
79217,68251,11779,76853,76854
79218,64468,11779,76854,76856
79219,66410,11778,76856,76857
79220,98792,11778,76857,76858
79221,47628,11775,76858,76858
79222,59841,11773,76858,76859
79223,5840,11773,76859,76859
79224,17897,11772,76859,76860
79225,95647,11771,76860,76863
79226,92362,11770,76863,76863
79227,47775,11770,76863,76864
79228,77749,11769,76864,76865
79229,4016,11767,76865,76868
79230,54504,11765,76868,76869
79231,24411,11765,76869,76870
79232,33570,11764,76870,76870
79233,770,11764,76870,76872
79234,51079,11763,76872,76873
79235,47755,11763,76873,76873
79236,98551,11760,76873,76874
79237,43583,11760,76874,76876
79238,54194,11755,76876,76876
79239,5262,11754,76876,76876
79240,69520,11754,76876,76877
79241,31953,11753,76877,76879
79242,44414,11751,76879,76882
79243,82734,11751,76882,76888
79244,67675,11751,76888,76890
79245,14849,11750,76890,76891
79246,46610,11748,76891,76893
79247,43717,11747,76893,76893
79248,57046,11745,76893,76894
79249,40041,11743,76894,76894
79250,7232,11743,76894,76896
79251,67029,11741,76896,76897
79252,14610,11740,76897,76897
79253,1413,11740,76897,76897
79254,93137,11739,76897,76898
